id,Title,url,Product סגנון היצירה,Product טכניקה,Product מצע,Length,Width,Height,filename
6044,"קשקשאל, גילוף בעץ",https://under1000.co.il/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-27-at-15.09.50.jpeg,,,,,,,6044.jpg
6045,"אמיר כץ, פיסול, הג'וקר",https://under1000.co.il/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-26-at-18.08.10.jpeg,,,,,,,6045.jpg
6049,"הגר, משחקים",https://under1000.co.il/wp-content/uploads/2024/03/Hagar5.jpeg,,,,,,,6049.jpg
6050,"הגר, ראסטפרי",https://under1000.co.il/wp-content/uploads/2024/03/Hagar3.jpeg,,,,,,,6050.jpg
6051,"אמיר כץ, פיסול, הג'וקר (Copy)",https://under1000.co.il/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-26-at-18.08.10.jpeg,,,,,,,6051.jpg
6061,"הגר, טנא",https://under1000.co.il/wp-content/uploads/2024/03/Hagar10.jpeg,,,,,,,6061.jpg
6073,"הגר, טנא (Copy)",https://under1000.co.il/wp-content/uploads/2024/03/Hagar10.jpeg,,,,,,,6073.jpg
6074,"הגר, טנא (Copy)",https://under1000.co.il/wp-content/uploads/2024/03/Hagar10.jpeg,,,,,,,6074.jpg
6082,Vertical 1 champagne,https://under1000.co.il/wp-content/uploads/2024/03/Vertical1Champagne.jpg,,,,,,,6082.jpg
6084,Carré 2 champagne,https://under1000.co.il/wp-content/uploads/2024/03/Carre2Champagne.jpg,,,,,,,6084.jpg
6088,"נאשה ,Vagues à l'âme",https://under1000.co.il/wp-content/uploads/2024/03/VaguesAlame-1.jpg,,,,,,,6088.jpg
6090,Lumière,https://under1000.co.il/wp-content/uploads/2024/03/Lumiere-1.jpg,,,,,,,6090.jpg
6092,"נאשה ,Enfantillage 13",https://under1000.co.il/wp-content/uploads/2024/03/Enfantillage-13-1.jpg,,,,,,,6092.jpg
6094,Les baigneuses,https://under1000.co.il/wp-content/uploads/2024/03/Les-baigneuses-1.jpg,,,,,,,6094.jpg
6096,Musique et danse,https://under1000.co.il/wp-content/uploads/2024/03/Musique-et-danse-1.jpg,,,,,,,6096.jpg
6098,Les pianistes,https://under1000.co.il/wp-content/uploads/2024/03/Les-pianistes-1.jpg,,,,,,,6098.jpg
6100,Eventail,https://under1000.co.il/wp-content/uploads/2024/03/Eventail-1.jpg,,,,,,,6100.jpg
6102,Piano 2,https://under1000.co.il/wp-content/uploads/2024/03/Piano-2-1.jpg,,,,,,,6102.jpg
6105,"Piano noir et blanc 2, נאשה",https://under1000.co.il/wp-content/uploads/2024/03/PianoNB2.jpg,,,,,,,6105.jpg
6109,"Les gourmandes, נאשה",https://under1000.co.il/wp-content/uploads/2024/03/Les-gourmandes-1.jpg,,,,40.0,40.0,2.0,6109.jpg
6118,"יהלום, פינת רחוב",https://under1000.co.il/wp-content/uploads/2024/05/36988870-d721-4a37-b5b6-411d0091015b.jpg,,,,,,,6118.jpg
6146,"נאשה, רומן מודרני",https://under1000.co.il/wp-content/uploads/2024/03/RomanceModerne.jpg,,,,60.0,2.0,60.0,6146.jpg
6149,Maisons animées,https://under1000.co.il/wp-content/uploads/2024/03/MaisonsAnimees-1.jpg,,,,,,,6149.jpg
6151,"ערן וישנקו, שַׁרְקִיָּה",https://under1000.co.il/wp-content/uploads/2024/03/IMG-20240315-WA0022.jpg,,,,,,,6151.jpg
6159,"ערן וישנקו, הַטַּיֶּלֶת",https://under1000.co.il/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-15-at-11.12.08-2.jpeg,,,,,,,6159.jpg
6161,"ערן וישנקו, מִפְּרִיחוֹת הַפַּרְפָּרִים",https://under1000.co.il/wp-content/uploads/2024/03/IMG-20240315-WA0024.jpg,,,,,,,6161.jpg
6194,חֲלוֹם מֵסוֹפּוֹטָמִי,https://under1000.co.il/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-15-at-11.12.08-1.jpeg,,,,,,,6194.jpg
6234,"אנה, שעון חול",https://under1000.co.il/wp-content/uploads/2024/03/abstract_paint_anna_sobol.jpg,,,,,90.0,120.0,6234.jpg
6236,"אנה, העולם התת ימי",https://under1000.co.il/wp-content/uploads/2024/03/bubble.jpg,,,,1.5,70.0,90.0,6236.jpg
6245,"ערן וישנקו ,עננים על קריית מלאכי",https://under1000.co.il/wp-content/uploads/2024/03/IMG-20240315-WA0008.jpg,,,,,,,6245.jpg
6247,"אַדְווֹת וְצִפּוֹרִים, ערן וישנקו",https://under1000.co.il/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-15-at-11.12.08-6.jpeg,,,,,,,6247.jpg
6249,אַמְנוֹן,https://under1000.co.il/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-15-at-11.12.08-5.jpeg,,,,,,,6249.jpg
6251,"אַסָנָה1, ערן וישנקו",https://under1000.co.il/wp-content/uploads/2024/03/IMG-20240315-WA0025.jpg,,,,,,,6251.jpg
6267,"וישנקו, תְּחָבִיּוּת",https://under1000.co.il/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-15-at-11.12.08-3.jpeg,,,,,,,6267.jpg
6269,"חַרְדּוֹן וְחוֹחִים, וישנקו",https://under1000.co.il/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-15-at-11.12.06.jpeg,,,,,,,6269.jpg
6271,"מַעֲלָה, וישנקו",https://under1000.co.il/wp-content/uploads/2024/03/IMG-20240315-WA0026-1.jpg,,,,,,,6271.jpg
6273,אַסָנָה2,https://under1000.co.il/wp-content/uploads/2024/03/IMG-20240315-WA0027.jpg,,,,,,,6273.jpg
6364,"ריטה, שלדג ולוטוסים",https://under1000.co.il/wp-content/uploads/2024/03/19-22x31-2024-scaled.jpg,,,,,,,6364.jpg
6366,"ריטה, דגים בשלכת",https://under1000.co.il/wp-content/uploads/2024/03/1-25x34.5-2024-1-scaled.jpg,,,,,,,6366.jpg
6367,"ריטה, אפרסמון וזרזיר",https://under1000.co.il/wp-content/uploads/2024/03/2-26x37-2024-1-scaled.jpg,,,,,,,6367.jpg
6401,"ריטה, לוטוס",https://under1000.co.il/wp-content/uploads/2024/03/3-35x50-2024-1-scaled.jpg,,,,,,,6401.jpg
6403,"ריטה, דגים בשלכת",https://under1000.co.il/wp-content/uploads/2024/03/4-17x24-2023-1-scaled.jpg,,,,,,,6403.jpg
6406,"ריטה, אפרסמון",https://under1000.co.il/wp-content/uploads/2024/03/5-25x17-2023-1-scaled.jpg,,,,,,,6406.jpg
6408,"ריטה, לוטוס עדין",https://under1000.co.il/wp-content/uploads/2024/03/6-19x27-2024-1-scaled.jpg,,,,,,,6408.jpg
6410,"ריטה, שלדג",https://under1000.co.il/wp-content/uploads/2024/03/7-18x28-2024-1-scaled.jpg,,,,,,,6410.jpg
6412,"ריטה, כד ואפרסמונים",https://under1000.co.il/wp-content/uploads/2024/03/8-50X33-2016.png,,,,,,,6412.jpg
6413,"ריטה, כד כחול ומנגו",https://under1000.co.il/wp-content/uploads/2024/03/9-27x38-2022-scaled.jpg,,,,,,,6413.jpg
6415,"ריטה, פלפלים",https://under1000.co.il/wp-content/uploads/2024/03/10-40X39-2015-scaled.jpg,,,,,,,6415.jpg
6416,"ריטה, בצלים",https://under1000.co.il/wp-content/uploads/2024/03/11-1.jpeg,,,,,,,6416.jpg
6417,"ריטה, כותנה",https://under1000.co.il/wp-content/uploads/2024/03/12-29X495-2022-scaled.jpg,,,,,,,6417.jpg
6418,"ריטה, בקבוקים ופילפלים",https://under1000.co.il/wp-content/uploads/2024/03/13-35X50-2020-scaled.jpg,,,,,,,6418.jpg
6419,"ריטה, קומקום לבן גיאומטרי",https://under1000.co.il/wp-content/uploads/2024/03/14-50X50-2020-scaled.jpg,,,,,,,6419.jpg
6420,"ריטה, כד ומישמשים",https://under1000.co.il/wp-content/uploads/2024/03/15-48X36-2021-scaled.jpg,,,,,,,6420.jpg
6421,"ריטה, כד כחול ותפוחים",https://under1000.co.il/wp-content/uploads/2024/03/16-50X35-2019-scaled.jpg,,,,,,,6421.jpg
6422,"ריטה, יין אדום",https://under1000.co.il/wp-content/uploads/2024/03/17-35X50-2019-scaled.jpg,,,,,,,6422.jpg
6423,"ריטה, בקבוק כחול",https://under1000.co.il/wp-content/uploads/2024/03/18-40X50-2022-scaled.jpg,,,,,,,6423.jpg
6575,"מורן, שובך בזים",https://under1000.co.il/wp-content/uploads/2024/03/418721811_1192239152159434_5533035743862716559_n-1.jpg,,,,,,,6575.jpg
6578,"מורן, חלון לים התיכון",https://under1000.co.il/wp-content/uploads/2024/03/421843917_1319742652036846_3431662256909636825_n.jpg,,,,,,,6578.jpg
6582,"מורן, לו הייתי פיראט",https://under1000.co.il/wp-content/uploads/2024/03/418969456_386774960799315_8168142425078132602_n.jpg,,,,,,,6582.jpg
6597,אביב #1,https://under1000.co.il/wp-content/uploads/2024/03/אביב-1.jpg,,,,,,,6597.jpg
6600,אביב #2,https://under1000.co.il/wp-content/uploads/2024/03/אביב-2.jpg,,,,,,,6600.jpg
6601,"מורן, רוח שטות",https://under1000.co.il/wp-content/uploads/2024/03/418952894_730593568900477_7230762064540451806_n.jpg,,,,,,,6601.jpg
6707,"אנה, אישה רוקדת אבסטרקט",https://under1000.co.il/wp-content/uploads/2024/03/woman3.jpg,,,,,40.0,80.0,6707.jpg
6709,"אנה, אונייה שטה באבסטרקט לירי",https://under1000.co.il/wp-content/uploads/2024/03/new1-scaled-1.jpg,,,,,90.0,70.0,6709.jpg
6711,"אנה, עמק הצבעים",https://under1000.co.il/wp-content/uploads/2024/03/valey.jpg,,,,,90.0,70.0,6711.jpg
6713,"אנה, דרך האבנים הצהובות",https://under1000.co.il/wp-content/uploads/2024/03/newer.jpg,,,,,,,6713.jpg
6715,"אנה, עץ המשאלות",https://under1000.co.il/wp-content/uploads/2024/03/עץ-המשאלות.jpg,,,,,90.0,70.0,6715.jpg
6717,"אנה, ענף עם עולם פנימי עשיר",https://under1000.co.il/wp-content/uploads/2024/03/ענף.jpg,,,,,60.0,100.0,6717.jpg
6720,"אנה, יער אבסטרקטי",https://under1000.co.il/wp-content/uploads/2024/03/bamboo1.jpg,,,,,70.0,100.0,6720.jpg
6723,"אנה, הגן בארץ עוץ",https://under1000.co.il/wp-content/uploads/2024/03/הגן-בארץ-עוץ.jpg,,,,,,,6723.jpg
6797,"יהלום, פלנטה 22 - גלגל הצבעים",https://under1000.co.il/wp-content/uploads/2024/03/PLT22.jpg,,,,40.0,40.0,,6797.jpg
6816,"יהלום, טיפוס צורני",https://under1000.co.il/wp-content/uploads/2024/05/21b42266-1e9d-40ab-a5db-6b33027c7ece.jpg,,,,90.0,60.0,,6816.jpg
6817,"אליעד יהלום, בר אקטיבי",https://under1000.co.il/wp-content/uploads/2024/03/2abc96d7-05a2-4c10-a09b-ce0215511f25.jpg,,,,120.0,80.0,2.0,6817.jpg
6821,"Evergreen, יהלום",https://under1000.co.il/wp-content/uploads/2024/05/691c51e0-ff34-429f-b429-0380db4ac555.jpg,,,,,,,6821.jpg
6822,"יהלום, תיבות",https://under1000.co.il/wp-content/uploads/2024/05/5f4549d5-3076-4c6e-b37e-54dcd01af0de.jpg,,,,70.0,50.0,,6822.jpg
6826,"זיגזג, מביטה בחלקים",https://under1000.co.il/wp-content/uploads/2024/03/12Small.jpg,,,,60.0,40.0,,6826.jpg
6827,"זיגזג, טלה תם",https://under1000.co.il/wp-content/uploads/2024/07/c5180292-19aa-4d0a-b796-f6bd1c399419.jpg,,,,,,,6827.jpg
6828,"זיגזג, השור הקול",https://under1000.co.il/wp-content/uploads/2024/07/fd7a42a4-06e2-4ce4-882d-ed9ae9f8eeba.jpg,,,,,,,6828.jpg
6857,"יהלום, AMB2, צף צלול",https://under1000.co.il/wp-content/uploads/2024/03/AMB2-ZAN.jpg,,,,,,,6857.jpg
6858,"יהלום, פלנטה 11 - מושלם בים - Copy",https://under1000.co.il/wp-content/uploads/2024/03/PLT11.jpg,,,,,,,6858.jpg
6864,"יהלום, BAW10, בבת עינה",https://under1000.co.il/wp-content/uploads/2024/03/BAW10-ISR.jpg,,,,,,,6864.jpg
6865,"יהלום, ההשתקפות המושלמת",https://under1000.co.il/wp-content/uploads/2024/03/LAN1-GEO.jpg,,,,,,,6865.jpg
6891,"אסתר, ריי",https://under1000.co.il/wp-content/uploads/2024/04/Ester4-25on-25.jpeg,,,,,25.0,25.0,6891.jpg
6892,"אסתר, ים",https://under1000.co.il/wp-content/uploads/2024/04/Ester-11-70on-60.jpeg,,,,,60.0,70.0,6892.jpg
6894,"אסתר, ג'וי",https://under1000.co.il/wp-content/uploads/2024/04/Ester2-25-on-25.jpeg,,,,,25.0,25.0,6894.jpg
6903,"אדם בן כהן, אננס",https://under1000.co.il/wp-content/uploads/2024/04/AdamB-60X60.jpeg,,,,,,,6903.jpg
6912,"אורן, דמויות",https://under1000.co.il/wp-content/uploads/2024/04/אורן-מ-2.jpeg,,,,,,,6912.jpg
6914,"אורן, רואה העתידות",https://under1000.co.il/wp-content/uploads/2024/04/אורן-מ-1.jpeg,,,,,,,6914.jpg
6916,"אדם בן כהן, רימון מרחף",https://under1000.co.il/wp-content/uploads/2024/04/AdamB7-60X60.jpeg,,,,,,,6916.jpg
6917,"אדם בן כהן, אננס - Copy",https://under1000.co.il/wp-content/uploads/2024/04/AdamB-60X60.jpeg,,,,,,,6917.jpg
6918,"אדם בן כהן, הגלעין",https://under1000.co.il/wp-content/uploads/2024/04/AdamB9-60X60.jpeg,,,,,,,6918.jpg
6919,"אדם בן כהן, בפנוכו",https://under1000.co.il/wp-content/uploads/2024/04/AdamB8-60X60.jpeg,,,,,,,6919.jpg
6920,"אדם בן כהן, לימון",https://under1000.co.il/wp-content/uploads/2024/04/AdamB6-60X60.jpeg,,,,,,,6920.jpg
6937,"אדם בן כהן, אננס - Copy - Copy",https://under1000.co.il/wp-content/uploads/2024/04/AdamB-60X60.jpeg,,,,,,,6937.jpg
6938,"אדם בן כהן, אל-פלפל",https://under1000.co.il/wp-content/uploads/2024/04/AdamB10-60X60.jpeg,,,,,,,6938.jpg
6939,"אדם בן כהן, אננס - Copy - Copy",https://under1000.co.il/wp-content/uploads/2024/04/AdamB-60X60.jpeg,,,,,,,6939.jpg
6940,"אדם בן כהן, לימון - Copy",https://under1000.co.il/wp-content/uploads/2024/04/AdamB6-60X60.jpeg,,,,,,,6940.jpg
6941,"אדם בן כהן, גלעין",https://under1000.co.il/wp-content/uploads/2024/04/AdamB11-60X60.jpeg,,,,,,,6941.jpg
6942,"אדם בן כהן, לימון - Copy",https://under1000.co.il/wp-content/uploads/2024/04/AdamB6-60X60.jpeg,,,,,,,6942.jpg
6944,"אורן, מלוכה",https://under1000.co.il/wp-content/uploads/2024/04/60על-90.jpeg,,,,,,,6944.jpg
6947,"רמי, אני מרגיש מצויין",https://under1000.co.il/wp-content/uploads/2024/04/רמי1.jpeg,,,,,,,6947.jpg
6954,"רמי, שלווה פנימית",https://under1000.co.il/wp-content/uploads/2024/04/רמי-47-על-54-שלווה-פנימית.jpeg,,,,,,,6954.jpg
6955,"רמי, התרגלתי לחיות בלעדייך",https://under1000.co.il/wp-content/uploads/2024/04/6ac56313-dffa-4a97-8191-d6e897ad2dfc.jpg,,,,,,,6955.jpg
6956,"רמי, לנשום את הרגע",https://under1000.co.il/wp-content/uploads/2024/04/25767bb4-cd19-4c25-a018-11508546c352.jpg,,,,,,,6956.jpg
6957,"רמי, הימים התערבבו בלילות",https://under1000.co.il/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-8.21.38-PM.jpeg,,,,,,,6957.jpg
6958,"רמי, רק אני והגלים",https://under1000.co.il/wp-content/uploads/2024/04/e2d8e24e-bafd-4f33-ba1f-5b7220e26bdc.jpg,,,,,,,6958.jpg
6959,"רמי, מלא מלא אהבה",https://under1000.co.il/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-04-at-8.21.38-PM-1.jpeg,,,,,,,6959.jpg
6971,"רמי, עכשיו זה שלכת",https://under1000.co.il/wp-content/uploads/2024/04/1935ee7f-a0a6-46c4-abaf-a9f814fb1925.jpg,,,,,,,6971.jpg
6972,"רמי, ענני השראה",https://under1000.co.il/wp-content/uploads/2024/04/e6389d83-c7aa-414a-910c-0663891c977c.jpg,,,,,,,6972.jpg
6973,"רמי, זה דורש הרבה זיעה",https://under1000.co.il/wp-content/uploads/2024/04/4e910425-cbd8-4eb9-8362-43e29c95f1de.jpg,,,,,,,6973.jpg
6976,"רמי, נשימה עמוקה",https://under1000.co.il/wp-content/uploads/2024/04/ff7c26a6-26f0-4fdf-88bd-62dfb0817481.jpg,,,,45.0,75.0,,6976.jpg
6991,"אלי אדרי, חתול עם אופי",https://under1000.co.il/wp-content/uploads/2020/06/image4.jpeg,,,,4.0,40.0,60.0,6991.jpg
6992,"אלי אדרי, היפה עד מאוד",https://under1000.co.il/wp-content/uploads/2020/06/image0.jpeg,,,,4.0,60.0,90.0,6992.jpg
6994,הבוחר,https://under1000.co.il/wp-content/uploads/2020/06/image1.jpeg,,,,4.0,40.0,90.0,6994.jpg
6995,נחת רוח,https://under1000.co.il/wp-content/uploads/2020/06/image2.jpeg,,,,4.0,90.0,80.0,6995.jpg
6996,"אלי אדרי, המלך",https://under1000.co.il/wp-content/uploads/2020/06/image3.jpeg,,,,4.0,40.0,90.0,6996.jpg
6999,סיבוני 1 POP ART,https://under1000.co.il/wp-content/uploads/2024/04/סיבוני1-לב-95-על-77.jpg,,,,,,,6999.jpg
7008,סיבוני 2 POP ART,https://under1000.co.il/wp-content/uploads/2024/04/סיבוני-2-150-על-150.jpg,,,,,,,7008.jpg
7009,סיבוני 5 POP ART,https://under1000.co.il/wp-content/uploads/2024/04/סיבוני-5-150-על-150.jpg,,,,,,,7009.jpg
7010,סיבוני 6 POP ART,https://under1000.co.il/wp-content/uploads/2024/04/סיבוני-6-115-על-100.jpg,,,,,,,7010.jpg
7011,סיבוני 4 POP ART,https://under1000.co.il/wp-content/uploads/2024/04/סיבוני-4-122-על-122.jpg,,,,,,,7011.jpg
7012,סיבוני 3 POP ART,https://under1000.co.il/wp-content/uploads/2024/04/סיבוני-3-80-על-80.jpg,,,,,,,7012.jpg
7014,סיבוני 8 POP ART,https://under1000.co.il/wp-content/uploads/2024/04/סיבוני-8-150על-90.jpg,,,,,,,7014.jpg
7015,סיבוני 7 POP ART,https://under1000.co.il/wp-content/uploads/2024/04/04e16606-7add-430a-aafe-c6293dfad221.jpg,,,,,,,7015.jpg
7039,"אנה, צדפה",https://under1000.co.il/wp-content/uploads/2024/04/shell.jpg,,,,,70.0,100.0,7039.jpg
7041,"אנה, ילדה אוקראינית",https://under1000.co.il/wp-content/uploads/2024/04/ukranian-girl.jpg,,,,,120.0,70.0,7041.jpg
7043,"אנה, הפרפר",https://under1000.co.il/wp-content/uploads/2024/04/פרפר.jpg,,,,,100.0,80.0,7043.jpg
7092,"אסתר, הילדה המשתקפת בנהר",https://under1000.co.il/wp-content/uploads/2024/04/5230d395-98ca-4dcf-8322-833e42320006.jpg,,,,,32.0,42.0,7092.jpg
7094,"אסתר, הילה",https://under1000.co.il/wp-content/uploads/2024/04/f3dce2a1-02a8-4c41-bd79-b6698104709a.jpg,,,,,35.0,30.0,7094.jpg
7096,"אסתר, חשיבה בצל",https://under1000.co.il/wp-content/uploads/2024/04/5588c18d-723a-454f-ad32-20970af939de.jpg,,,,,30.0,50.0,7096.jpg
7098,"אסתר, נטע",https://under1000.co.il/wp-content/uploads/2024/04/9b549a50-ab19-4652-85aa-bf41b5b3a2c7.jpg,,,,,25.0,25.0,7098.jpg
7102,"אסתר, אישה בקדמת הבמה",https://under1000.co.il/wp-content/uploads/2024/04/a3310106-270b-46dc-b02f-34b0860b8b20.jpg,,,,,40.0,50.0,7102.jpg
7104,"אסתר, כתם צורה אישה",https://under1000.co.il/wp-content/uploads/2024/04/Ester8-40-on-60-scaled.jpg,,,,,60.0,40.0,7104.jpg
7106,"אסתר, נטלי",https://under1000.co.il/wp-content/uploads/2024/04/541399e5-994a-497a-b8fd-c8a58bc0f35f.jpg,,,,,25.0,25.0,7106.jpg
7108,"אסתר, נועם",https://under1000.co.il/wp-content/uploads/2024/04/a08c957f-f1fd-4d2d-a514-54102a9b8dda.jpg,,,,,25.0,25.0,7108.jpg
7110,"אסתר, מילאן",https://under1000.co.il/wp-content/uploads/2024/04/9aab0b31-bc8c-4203-b528-4e2ad11ce55b.jpg,,,,,25.0,25.0,7110.jpg
7112,"אסתר, אור",https://under1000.co.il/wp-content/uploads/2024/04/d9570234-9901-46fe-8b35-4744c3b135eb.jpg,,,,,35.0,30.0,7112.jpg
7144,"אסתר, נעלמת",https://under1000.co.il/wp-content/uploads/2024/04/Ester10-35-on-30.jpeg,,,,,30.0,35.0,7144.jpg
7145,"אסתר, נערה נאחזת בפרח",https://under1000.co.il/wp-content/uploads/2024/04/Ester9-50-on-40.jpeg,,,,,50.0,40.0,7145.jpg
7150,"Svemme, Scribbled",https://under1000.co.il/wp-content/uploads/2024/04/467de303-3eb5-45dc-81b9-6314a0e6c431-1.jpg,,,,,,,7150.jpg
7166,"Svemme, Revolutionary",https://under1000.co.il/wp-content/uploads/2024/04/4fca36a4-b5db-4489-bd59-99caa698c07a.jpg,,,,,,,7166.jpg
7167,"Svemme, The eyes never lie",https://under1000.co.il/wp-content/uploads/2024/04/c75186d8-8c12-4656-82b1-e6e586c00963.jpg,,,,,,,7167.jpg
7168,"Svemme, No matter what",https://under1000.co.il/wp-content/uploads/2024/04/dc07bd5e-848a-4270-89f2-a9b61e9d8546.jpg,,,,,,,7168.jpg
7169,"Svemme, Fairy tale",https://under1000.co.il/wp-content/uploads/2024/04/c2f26f92-70eb-43eb-b20a-6067a27ca95f.jpg,,,,,,,7169.jpg
7170,"Svemme, Life in magic",https://under1000.co.il/wp-content/uploads/2024/04/97430266-8855-4025-8431-cc41d8d55340.jpg,,,,,,,7170.jpg
7171,"Svemme, Everything all at once",https://under1000.co.il/wp-content/uploads/2024/04/c299194e-30ae-49b6-8a86-0c3819441d90.jpg,,,,,,,7171.jpg
7172,"Svemme, Alienated",https://under1000.co.il/wp-content/uploads/2024/04/260de691-a891-4ead-a7b1-ab9fc97642c1.jpg,,,,,,,7172.jpg
7173,"Svemme, Life in color",https://under1000.co.il/wp-content/uploads/2024/04/e12987b3-2291-48fa-8eab-dabf9a911e8f.jpg,,,,,,,7173.jpg
7174,"אלי אדרי, שילוב ידיים מעמיקות",https://under1000.co.il/wp-content/uploads/2024/04/ea36c8e5-eac6-4239-a950-08bb705e9a82.jpg,,,,143.0,104.0,,7174.jpg
7181,סיבוני 11 POP ART,https://under1000.co.il/wp-content/uploads/2024/04/dd0977b9-b43c-431e-8a50-823b5fe8a7d4.jpg,,,,,,,7181.jpg
7182,סיבוני 9 POP ART,https://under1000.co.il/wp-content/uploads/2024/04/69ddaa5c-fde0-44e1-a15f-49c93ed0da93.jpg,,,,,,,7182.jpg
7183,סיבוני 10 POP ART,https://under1000.co.il/wp-content/uploads/2024/04/b1cf796b-e07b-4f52-9cd8-d755f91ffafc.jpg,,,,,,,7183.jpg
7184,סיבוני 12 POP ART,https://under1000.co.il/wp-content/uploads/2024/04/7ae54544-1066-44cb-a5cf-d0590469f457.jpg,,,,,,,7184.jpg
7185,"סיבוני, No more heroes",https://under1000.co.il/wp-content/uploads/2024/04/fb853592-be1b-4ad9-924f-98cf750bb53d.jpg,,,,,,,7185.jpg
7190,"סיבוני, מיקס 1",https://under1000.co.il/wp-content/uploads/2024/04/סיבוני-קטן-1.jpg,,,,,,,7190.jpg
7200,"סיבוני, מיקס 4",https://under1000.co.il/wp-content/uploads/2024/04/סיבוני-קטן-4.jpg,,,,,,,7200.jpg
7201,"סיבוני, מיקס 2",https://under1000.co.il/wp-content/uploads/2024/04/סיבוני-קטן-2.jpg,,,,,,,7201.jpg
7202,"סיבוני, מיקס 3",https://under1000.co.il/wp-content/uploads/2024/04/סיבוני-קטן-3.jpg,,,,,,,7202.jpg
7203,"סיבוני, מיקס 7",https://under1000.co.il/wp-content/uploads/2024/04/סיבוני-קטן-6.jpg,,,,,,,7203.jpg
7204,"סיבוני, מיקס 6",https://under1000.co.il/wp-content/uploads/2024/04/סיבוני-קטן-7.jpg,,,,,,,7204.jpg
7205,"סיבוני, מיקס 8",https://under1000.co.il/wp-content/uploads/2024/04/סיבוני-קטן-8.jpg,,,,,,,7205.jpg
7206,"סיבוני, מיקס 5",https://under1000.co.il/wp-content/uploads/2024/04/סיבוני-קטן-5.jpg,,,,,,,7206.jpg
7209,"סיבוני, מיקס 8 - Copy",https://under1000.co.il/wp-content/uploads/2024/04/סיבוני-קטן-8.jpg,,,,,,,7209.jpg
7211,"גולן, זורחת",https://under1000.co.il/wp-content/uploads/2022/11/037bf3df-33e1-4b1c-9d12-57ce71b67497.jpg,פופ ארט|פיגורטיבי,צבעי אקריליק,קנבס,3.0,90.0,100.0,7211.jpg
7243,"סער, כל החברים שלי הלכו ללמוד או לעבוד",https://under1000.co.il/wp-content/uploads/2024/05/כל-החברים-שלי-הלכו-ללמוד-או-לעבוד.70על100.מחיר7500.jpg,,,,70.0,100.0,,7243.jpg
7245,"סער, הבית המשוגע",https://under1000.co.il/wp-content/uploads/2024/05/הבית-המשוגע.-50על70.מחיר4000.jpg,,,,50.0,70.0,,7245.jpg
7246,"סער, ונציה העתיד",https://under1000.co.il/wp-content/uploads/2024/05/ונציה-העתיד.50על70.מחיר4000.jpg,,,,50.0,70.0,,7246.jpg
7247,"סער, האם אנחנו כולם מכונות?",https://under1000.co.il/wp-content/uploads/2024/05/האם-אנחנו-רק-60על80.מחיר6500.מכונות-scaled.jpg,,,,60.0,80.0,,7247.jpg
7248,"סער, כנגד התנועה",https://under1000.co.il/wp-content/uploads/2024/05/כנגד-התנועה.50על70.מחיר4000.jpg,,,,50.0,70.0,,7248.jpg
7249,"סער, מכונות לייצור ארנבונים",https://under1000.co.il/wp-content/uploads/2024/05/מכונות-לייצור-ארנבונים.80על120.מחיר7800.jpg,,,,80.0,120.0,,7249.jpg
7250,"סער, מכונות לייצור דבש",https://under1000.co.il/wp-content/uploads/2024/05/מכונות-ליצור-דבש.100על120.מחיר8500.jpg,,,,90.0,120.0,,7250.jpg
7252,"סער, נאיביות, בום מצד שני",https://under1000.co.il/wp-content/uploads/2024/05/נאיביות-בום-מצד-שני.70על80.מחיר7000-1.jpg,,,,50.0,80.0,,7252.jpg
7258,"טריאל, נוף גלילי 6",https://under1000.co.il/wp-content/uploads/2024/05/טריאל.95על120.מחיר6000.jpg,נופים,צבעי אקריליק,קנבס,,80.0,70.0,7258.jpg
7259,"טריאל, נוף גלילי 13",https://under1000.co.il/wp-content/uploads/2024/05/טריאל.100על100.מחיר6000.jpg,נופים,צבעי אקריליק,קנבס,100.0,100.0,,7259.jpg
7260,"טריאל, נוף גלילי 24",https://under1000.co.il/wp-content/uploads/2024/05/טריאל70על100.מחיר4000-2.jpg,נופים,צבעי אקריליק,קנבס,,80.0,70.0,7260.jpg
7261,"טריאל, נוף גלילי 9",https://under1000.co.il/wp-content/uploads/2024/05/טריאל70על100.מחיר4000.jpg,נופים,צבעי אקריליק,קנבס,,80.0,70.0,7261.jpg
7278,"מאירה, העלמות מהכפר",https://under1000.co.il/wp-content/uploads/2024/05/fdcabc88-bf0e-40cb-9ac9-957f6997226e.jpg,,,,,,,7278.jpg
7281,"מאירה, אבסטרקט כחול זהב אדום",https://under1000.co.il/wp-content/uploads/2024/05/Meira7.jpeg,,,,,,,7281.jpg
7282,"מאירה, אבסטרקט משלים בגווים כחולים",https://under1000.co.il/wp-content/uploads/2024/05/Meira6.jpeg,,,,,,,7282.jpg
